id,replicon_primary,S_ARG,S_VF,S_MOB,S_HOST,S_REP,S_SIZE,S_BMG,S_GEO,S_HAB,S_GROW
14714,,0.000000,0.000000,0.428880,0.800000,0.300000,0.692005,0.330000,0.000000,0.000000,0.000000
14715,,0.806006,0.000000,0.109725,0.800000,0.300000,0.638585,0.480000,0.227670,0.000000,0.000000
14716,,0.691284,0.000000,0.125710,0.800000,0.300000,0.570143,0.000000,0.000000,0.000000,0.000000
14717,,0.000000,0.000000,0.110475,0.800000,0.300000,0.545346,0.000000,0.000000,0.000000,0.000000
14718,,0.000000,0.000000,0.121160,0.800000,0.300000,0.529799,0.000000,0.000000,0.000000,0.000000
14719,,0.000000,0.000000,0.172459,0.800000,0.300000,0.483710,0.000000,0.000000,0.000000,0.000000
14720,,0.000000,0.000000,0.180947,0.800000,0.300000,0.478428,0.000000,0.000000,0.000000,0.000000
14721,,1.000000,0.000000,0.720000,0.800000,0.300000,0.534242,0.330000,1.000000,1.000000,1.000000
14722,,0.872303,0.000000,0.178696,0.800000,0.300000,0.571786,0.330000,0.889483,0.666667,0.916779
14723,,0.872303,0.000000,0.159771,0.800000,0.300000,0.592893,0.480000,0.000000,0.000000,0.000000
14724,,0.000000,0.000000,0.420000,0.800000,0.300000,0.560276,0.000000,0.360849,0.166667,0.140165
14725,,0.000000,0.000000,0.070000,0.800000,0.300000,0.546868,0.000000,0.000000,0.000000,0.000000
14726,,0.000000,0.000000,0.420000,0.800000,0.300000,0.528888,0.000000,0.000000,0.000000,0.140165
14727,,0.000000,0.000000,0.070000,0.800000,0.300000,0.603269,0.000000,0.000000,0.000000,0.000000
14728,,0.691284,0.000000,0.114736,0.800000,0.300000,0.538703,0.000000,0.000000,0.000000,0.000000
14729,,0.000000,0.000000,0.090804,0.800000,0.300000,0.635510,0.330000,0.227670,0.083333,0.000000
14730,,1.000000,0.000000,0.261118,0.800000,0.300000,0.571473,0.330000,0.588519,0.250000,0.403640
14731,,0.872303,0.000000,0.176223,0.800000,0.300000,0.598710,0.480000,0.000000,0.000000,0.000000
14732,,0.000000,0.000000,0.132814,0.800000,0.300000,0.562179,0.000000,0.000000,0.000000,0.000000
14733,,0.000000,0.000000,0.070000,0.800000,0.300000,0.472797,0.000000,0.000000,0.000000,0.000000
14734,,1.000000,0.000000,0.073515,0.800000,0.300000,0.707506,0.290000,0.000000,0.000000,0.000000
14735,rep18b,0.000000,0.000000,0.095867,0.800000,0.300000,0.575058,0.000000,0.227670,0.083333,0.140165
14736,rep14a,0.000000,0.000000,0.070000,0.800000,0.300000,0.553507,0.000000,0.000000,0.000000,0.000000
14737,,0.000000,0.000000,0.070000,0.800000,0.300000,0.503343,0.000000,0.000000,0.000000,0.000000
14738,,1.000000,0.000000,0.180603,0.800000,0.300000,0.664042,0.560000,0.000000,0.000000,0.000000
14739,,0.436151,0.000000,0.081491,0.800000,0.300000,0.628905,0.330000,0.000000,0.000000,0.000000
14740,,0.000000,0.000000,0.070000,0.800000,0.300000,0.559831,0.000000,0.000000,0.000000,0.000000
14741,,0.000000,0.000000,0.070000,0.800000,0.300000,0.525571,0.000000,0.360849,0.166667,0.284318
14742,,0.000000,0.000000,0.070000,0.800000,0.300000,0.508779,0.000000,0.227670,0.083333,0.538768
14743,,1.000000,0.000000,0.162851,0.800000,0.300000,0.582242,0.410000,1.000000,1.000000,1.000000
14744,,0.872303,0.000000,0.078454,0.800000,0.300000,0.649272,0.530000,0.528634,0.250000,0.521067
14745,,0.000000,0.000000,0.445653,0.800000,0.300000,0.648516,0.000000,0.000000,0.000000,0.284318
14746,,0.436151,0.000000,0.070000,0.800000,0.300000,0.650097,0.000000,0.000000,0.000000,0.000000
14747,,0.000000,0.000000,0.090175,0.800000,0.300000,0.637549,0.000000,0.000000,0.000000,0.000000
14748,,0.000000,0.330000,0.078301,0.820000,0.300000,0.650483,0.290000,0.455340,0.333333,0.538768
14749,,0.000000,0.000000,0.070000,0.800000,0.300000,0.542920,0.290000,0.000000,0.000000,0.140165
14750,,0.000000,0.000000,0.070000,0.800000,0.300000,0.547287,0.000000,0.000000,0.000000,0.000000
14751,,0.000000,0.000000,0.196263,0.800000,0.300000,0.469847,0.000000,0.000000,0.000000,0.140165
14752,,0.000000,0.000000,0.070000,0.800000,0.300000,0.497935,0.000000,0.000000,0.000000,0.000000
14753,,0.000000,0.000000,0.074537,0.800000,0.300000,0.690573,0.330000,0.360849,0.333333,0.555173
14754,,0.436151,0.000000,0.097367,0.800000,0.300000,0.571316,0.330000,0.528634,0.333333,0.481077
14755,,0.000000,0.000000,0.420000,0.800000,0.300000,0.560817,0.000000,0.000000,0.000000,0.000000
14756,,0.000000,0.000000,0.070000,0.800000,0.300000,0.550776,0.000000,0.000000,0.000000,0.000000
14757,,0.000000,0.000000,0.070000,0.800000,0.300000,0.515650,0.000000,0.000000,0.000000,0.000000
14758,,0.691284,0.000000,0.098599,0.800000,0.300000,0.568395,0.330000,0.227670,0.083333,0.331538
14759,,0.000000,0.000000,0.070000,0.800000,0.300000,0.524082,0.000000,0.000000,0.000000,0.000000
14760,,0.436151,0.000000,0.081546,0.800000,0.300000,0.628589,0.330000,0.000000,0.000000,0.000000
14761,,1.000000,0.000000,0.129289,0.800000,0.300000,0.520013,0.290000,1.000000,1.000000,1.000000
14762,,0.000000,0.000000,0.085607,0.800000,0.300000,0.608586,0.000000,0.227670,0.166667,0.000000
14763,,0.000000,0.000000,0.087188,0.800000,0.300000,0.602183,0.330000,0.000000,0.000000,0.000000
14764,,0.000000,0.000000,0.070000,0.800000,0.300000,0.565472,0.000000,0.455340,0.083333,0.223984
14765,,0.000000,0.000000,0.070000,0.800000,0.300000,0.528542,0.000000,0.227670,0.083333,0.140165
14766,,0.000000,0.000000,0.085074,0.800000,0.300000,0.610893,0.000000,0.000000,0.000000,0.000000
14767,,0.000000,0.000000,0.070000,0.800000,0.300000,0.686351,0.330000,0.588519,0.333333,0.432461
14768,,0.000000,0.000000,0.475405,0.800000,0.300000,0.597415,0.290000,0.889483,0.666667,0.768487
14769,,0.000000,0.000000,0.070000,0.800000,0.300000,0.503309,0.000000,0.000000,0.000000,0.000000
14770,,0.436151,0.000000,0.087349,0.800000,0.300000,0.601564,0.330000,0.000000,0.000000,0.140165
14771,,0.000000,0.000000,0.070000,0.800000,0.300000,0.524647,0.000000,0.227670,0.083333,0.000000
14772,,0.436151,0.000000,0.081552,0.800000,0.300000,0.628554,0.330000,0.000000,0.000000,0.000000
14773,,0.000000,0.000000,0.420000,0.800000,0.300000,0.559514,0.000000,0.360849,0.166667,0.223984
14774,,1.000000,0.000000,0.084135,0.800000,0.300000,0.615161,0.290000,0.528634,0.250000,0.284318
14775,,0.691284,0.000000,0.190137,0.800000,0.300000,0.602282,0.530000,0.588519,0.500000,0.584842
14776,,1.000000,0.000000,0.270416,0.800000,0.300000,0.584998,0.000000,0.528634,0.500000,0.432461
14777,,0.000000,0.000000,0.086762,0.800000,0.300000,0.649849,0.330000,0.000000,0.000000,0.000000
14778,,0.000000,0.000000,0.102748,0.800000,0.300000,0.605404,0.290000,0.528634,0.250000,0.370481
14779,,0.000000,0.000000,0.420000,0.800000,0.300000,0.619153,0.000000,0.227670,0.083333,0.000000
14780,,0.000000,0.000000,0.086771,0.800000,0.300000,0.649812,0.330000,0.000000,0.000000,0.000000
14781,,0.691284,0.000000,0.140208,0.800000,0.300000,0.600792,0.290000,0.227670,0.083333,0.000000
14782,,0.000000,0.000000,0.076395,0.800000,0.300000,0.713792,0.570000,0.000000,0.000000,0.000000
14783,,0.000000,0.480000,0.315902,0.820000,0.300000,0.544517,0.000000,0.930594,0.666667,0.998753
14784,,0.000000,0.330000,0.070000,0.820000,0.300000,0.608413,0.330000,0.910681,0.750000,0.936774
14785,,0.000000,0.000000,0.155665,0.800000,0.300000,0.587587,0.000000,0.842480,0.666667,1.000000
14786,,0.000000,0.000000,0.070000,0.800000,0.300000,0.606038,0.000000,0.360849,0.166667,0.331538
14787,,0.000000,0.000000,0.070000,0.800000,0.300000,0.597595,0.000000,0.000000,0.000000,0.000000
14788,,0.000000,0.000000,0.129701,0.800000,0.300000,0.565551,0.000000,0.227670,0.000000,0.140165
14789,,0.000000,0.000000,0.420000,0.800000,0.300000,0.564042,0.000000,0.000000,0.000000,0.000000
14790,,0.000000,0.000000,0.070000,0.800000,0.300000,0.558081,0.290000,0.000000,0.000000,0.000000
14791,,0.000000,0.000000,0.109515,0.800000,0.300000,0.546938,0.000000,0.000000,0.000000,0.000000
14792,,0.000000,0.000000,0.070000,0.800000,0.300000,0.536489,0.000000,0.000000,0.000000,0.000000
14793,,0.000000,0.000000,0.120539,0.800000,0.300000,0.530609,0.000000,0.000000,0.000000,0.000000
14794,,0.000000,0.000000,0.070000,0.800000,0.300000,0.506278,0.000000,0.528634,0.166667,0.370481
14795,,0.000000,0.000000,0.070000,0.800000,0.300000,0.461904,0.000000,0.000000,0.000000,0.000000
14796,,0.000000,0.000000,0.070000,0.800000,0.300000,0.507809,0.000000,0.000000,0.000000,0.000000
14797,,0.000000,0.000000,0.420000,0.800000,0.300000,0.620627,0.000000,0.000000,0.000000,0.000000
14798,,0.000000,0.330000,0.088924,0.820000,0.300000,0.641797,0.000000,0.455340,0.166667,0.432461
14799,,0.000000,0.000000,0.090173,0.800000,0.300000,0.637553,0.000000,0.000000,0.000000,0.000000
14800,,0.000000,0.000000,0.070000,0.800000,0.300000,0.546535,0.000000,0.227670,0.166667,0.140165
14801,,0.000000,0.000000,0.070000,0.800000,0.300000,0.499204,0.000000,0.000000,0.000000,0.000000
14802,,0.000000,0.000000,0.070000,0.800000,0.300000,0.603291,0.000000,0.000000,0.000000,0.000000
14803,,0.000000,0.000000,0.420000,0.800000,0.300000,0.623169,0.000000,0.000000,0.000000,0.000000
14804,,0.000000,0.000000,0.070000,0.800000,0.300000,0.501946,0.000000,0.000000,0.000000,0.000000
14805,,0.000000,0.000000,0.080369,0.800000,0.300000,0.681720,0.000000,0.000000,0.000000,0.223984
14806,,0.000000,0.000000,0.420000,0.800000,0.300000,0.628966,0.000000,0.000000,0.000000,0.000000
14807,,0.000000,0.000000,0.420000,0.800000,0.300000,0.626250,0.000000,0.000000,0.000000,0.000000
14808,,0.000000,0.000000,0.070000,0.800000,0.300000,0.640802,0.000000,0.683011,0.333333,0.645774
14809,,0.000000,0.000000,0.420000,0.800000,0.300000,0.617725,0.000000,0.000000,0.000000,0.000000
14810,,0.872303,0.000000,0.141822,0.800000,0.300000,0.553285,0.000000,0.000000,0.000000,0.000000
14811,,0.691284,0.000000,0.219386,0.800000,0.300000,0.546640,0.290000,0.000000,0.000000,0.000000
14812,,0.691284,0.000000,0.140000,0.800000,0.300000,0.519698,0.000000,0.000000,0.000000,0.000000
14813,,0.000000,0.000000,0.070000,0.800000,0.300000,0.504645,0.000000,0.000000,0.000000,0.000000
14814,,0.000000,0.000000,0.086919,0.800000,0.300000,0.695227,0.000000,0.000000,0.000000,0.000000
14815,,0.000000,0.000000,0.179850,0.800000,0.300000,0.597993,0.450000,0.683011,0.666667,0.666268
14816,,0.000000,0.000000,0.098420,0.800000,0.300000,0.614810,0.680000,0.000000,0.000000,0.000000
14817,,0.691284,0.000000,0.120471,0.800000,0.300000,0.576697,0.290000,0.227670,0.083333,0.140165
14818,,0.872303,0.000000,0.156718,0.800000,0.300000,0.586777,0.000000,0.000000,0.000000,0.000000
14819,,0.000000,0.000000,0.099922,0.800000,0.300000,0.611391,0.000000,0.000000,0.000000,0.140165
14820,,0.000000,0.000000,0.094584,0.800000,0.300000,0.624432,0.290000,0.360849,0.166667,0.140165
14821,,0.000000,0.000000,0.130741,0.800000,0.300000,0.564406,0.290000,0.455340,0.250000,0.555173
14822,,0.000000,0.000000,0.070000,0.800000,0.300000,0.603217,0.000000,0.000000,0.000000,0.000000
14823,,0.000000,0.000000,0.070000,0.800000,0.300000,0.603172,0.000000,0.000000,0.000000,0.000000
14824,,0.000000,0.000000,0.106684,0.800000,0.300000,0.551872,0.000000,0.588519,0.416667,0.458090
14825,,0.000000,0.000000,0.070000,0.800000,0.300000,0.603209,0.000000,0.000000,0.000000,0.000000
14826,,0.000000,0.000000,0.073083,0.800000,0.300000,0.716222,0.410000,0.000000,0.000000,0.000000
14827,,0.000000,0.000000,0.070000,0.800000,0.300000,0.603157,0.000000,0.000000,0.000000,0.000000
14828,,0.806006,0.000000,0.298451,0.800000,0.300000,0.573682,0.520000,0.528634,0.333333,0.611119
14829,,0.000000,0.000000,0.420000,0.800000,0.300000,0.625011,0.000000,0.000000,0.000000,0.000000
14830,,0.000000,0.000000,0.420000,0.800000,0.300000,0.617785,0.000000,0.000000,0.000000,0.000000
14831,,0.000000,0.000000,0.249069,0.800000,0.300000,0.519566,0.000000,0.000000,0.000000,0.000000
14832,,0.872303,0.000000,0.085259,0.800000,0.300000,0.610081,0.000000,0.000000,0.000000,0.000000
14833,,0.691284,0.000000,0.085833,0.800000,0.300000,0.680537,0.000000,0.000000,0.000000,0.000000
14834,,0.000000,0.000000,0.070000,0.800000,0.300000,0.626814,0.000000,0.227670,0.083333,0.140165
14835,,0.691284,0.000000,0.187103,0.800000,0.300000,0.581280,0.000000,0.000000,0.000000,0.000000
14836,,0.000000,0.000000,0.437122,0.800000,0.300000,0.648436,0.000000,0.227670,0.083333,0.000000
14837,,0.000000,0.000000,0.449061,0.800000,0.300000,0.613329,0.000000,0.227670,0.166667,0.284318
14838,,0.000000,0.000000,0.079913,0.800000,0.300000,0.638704,0.000000,0.000000,0.000000,0.000000
14839,,0.691284,0.000000,0.092985,0.800000,0.300000,0.582896,0.290000,0.000000,0.000000,0.000000
14840,,0.691284,0.000000,0.090430,0.800000,0.300000,0.636714,0.000000,0.227670,0.083333,0.140165
14841,,0.000000,0.000000,0.081331,0.800000,0.300000,0.629834,0.000000,0.000000,0.000000,0.000000
14842,,0.000000,0.000000,0.070000,0.800000,0.300000,0.562012,0.000000,0.000000,0.000000,0.000000
14843,,0.000000,0.000000,0.145339,0.800000,0.300000,0.504114,0.000000,0.000000,0.000000,0.000000
14844,,0.000000,0.000000,0.070000,0.800000,0.300000,0.672581,0.000000,0.000000,0.083333,0.000000
14845,,0.000000,0.000000,0.070000,0.800000,0.300000,0.613598,0.000000,0.000000,0.000000,0.000000
14846,,0.000000,0.000000,0.070000,0.800000,0.300000,0.496530,0.000000,0.227670,0.000000,0.000000
14847,,0.000000,0.000000,0.070000,0.800000,0.300000,0.514377,0.000000,0.000000,0.000000,0.000000
14848,,0.000000,0.000000,0.070000,0.800000,0.300000,0.602886,0.000000,0.227670,0.083333,0.000000
14849,,0.691284,0.000000,0.189521,0.800000,0.300000,0.577958,0.000000,0.000000,0.000000,0.000000
14850,,0.000000,0.480000,0.070000,0.820000,0.300000,0.641331,0.290000,1.000000,0.833333,0.966891
14851,,0.872303,0.000000,0.156843,0.800000,0.300000,0.586681,0.000000,0.000000,0.000000,0.000000
14852,,0.436151,0.000000,0.104618,0.800000,0.300000,0.555719,0.000000,0.000000,0.000000,0.000000
14853,IncHI2A,0.000000,0.000000,0.070000,0.800000,0.900000,0.671271,0.000000,0.000000,0.000000,0.000000
14854,,0.436151,0.000000,0.101175,0.800000,0.300000,0.608669,0.000000,0.000000,0.000000,0.000000
14855,,0.000000,0.000000,0.070000,0.800000,0.300000,0.602969,0.000000,0.000000,0.000000,0.000000
14856,,0.000000,0.000000,0.070000,0.800000,0.300000,0.602962,0.000000,0.000000,0.000000,0.000000
14857,,0.436151,0.000000,0.192156,0.800000,0.300000,0.528519,0.290000,0.000000,0.000000,0.223984
14858,,0.691284,0.000000,0.070000,0.800000,0.300000,0.696916,0.290000,1.000000,1.000000,1.000000
14859,,0.436151,0.000000,0.101185,0.800000,0.300000,0.562649,0.290000,0.227670,0.083333,0.331538
14860,,0.436151,0.000000,0.192156,0.800000,0.300000,0.528519,0.290000,0.000000,0.000000,0.000000
14861,,0.000000,0.000000,0.070000,0.800000,0.300000,0.624968,0.000000,0.000000,0.000000,0.000000
14862,,0.000000,0.000000,0.070000,0.800000,0.300000,0.577098,0.000000,0.528634,0.333333,0.370481
14863,,0.000000,0.000000,0.070000,0.800000,0.300000,0.741529,0.570000,0.000000,0.000000,0.000000
14864,,0.000000,0.000000,0.070000,0.800000,0.300000,0.730782,0.000000,0.000000,0.000000,0.000000
14865,,0.000000,0.000000,0.070000,0.800000,0.300000,0.531586,0.000000,0.000000,0.000000,0.000000
14866,,0.000000,0.000000,0.070000,0.800000,0.300000,0.596940,0.000000,0.000000,0.000000,0.000000
14867,,0.000000,0.000000,0.082532,0.800000,0.300000,0.623147,0.000000,0.360849,0.166667,0.223984
14868,,0.000000,0.000000,0.070000,0.800000,0.300000,0.591371,0.000000,0.721698,0.416667,0.634754
14869,,0.000000,0.000000,0.070000,0.800000,0.300000,0.635891,0.290000,0.227670,0.083333,0.000000
14870,,0.000000,0.000000,0.070000,0.800000,0.300000,0.612194,0.000000,0.000000,0.000000,0.000000
14871,,1.000000,0.000000,0.070000,0.800000,0.300000,0.718899,0.330000,0.000000,0.000000,0.000000
14872,,0.000000,0.000000,0.070000,0.800000,0.300000,0.628696,0.000000,0.000000,0.000000,0.000000
14873,,0.000000,0.000000,0.070000,0.800000,0.300000,0.591057,0.000000,0.000000,0.000000,0.000000
14874,,0.000000,0.000000,0.070000,0.800000,0.300000,0.579528,0.000000,0.000000,0.000000,0.000000
14875,,0.000000,0.000000,0.070000,0.800000,0.300000,0.523038,0.000000,0.000000,0.000000,0.000000
14876,,0.000000,0.000000,0.444594,0.800000,0.300000,0.578406,0.000000,0.000000,0.000000,0.000000
14877,IncA/C2,0.691284,0.000000,0.162156,0.800000,0.900000,0.563649,0.290000,1.000000,0.750000,0.875243
14878,,0.691284,0.000000,0.070000,0.800000,0.300000,0.534811,0.000000,0.000000,0.000000,0.000000
14879,,0.000000,0.000000,0.070000,0.800000,0.300000,0.526861,0.000000,0.000000,0.000000,0.000000
14880,,0.436151,0.000000,0.104247,0.800000,0.300000,0.556435,0.000000,0.000000,0.000000,0.140165
14881,,0.000000,0.000000,0.070000,0.800000,0.300000,0.613617,0.000000,0.949368,0.833333,0.946198
14882,,0.872303,0.000000,0.070000,0.800000,0.300000,0.604909,0.000000,0.000000,0.000000,0.000000
14883,,0.691284,0.000000,0.082862,0.800000,0.300000,0.621422,0.330000,0.528634,0.250000,0.403640
14884,,0.000000,0.000000,0.070000,0.800000,0.300000,0.534769,0.000000,0.000000,0.000000,0.000000
14885,,0.872303,0.000000,0.420000,0.800000,0.300000,0.639826,0.000000,0.000000,0.000000,0.000000
14886,,0.000000,0.000000,0.070000,0.800000,0.300000,0.545721,0.000000,0.227670,0.083333,0.140165
14887,,0.000000,0.000000,0.070000,0.800000,0.300000,0.525256,0.000000,0.360849,0.166667,0.140165
14888,,0.000000,0.000000,0.070000,0.800000,0.300000,0.523338,0.000000,0.639151,0.333333,0.645774
14889,,0.872303,0.000000,0.070000,0.800000,0.300000,0.601717,0.000000,0.000000,0.000000,0.000000
14890,,0.000000,0.000000,0.070000,0.800000,0.300000,0.554466,0.000000,0.227670,0.083333,0.140165
14891,,0.000000,0.000000,0.070000,0.800000,0.300000,0.552277,0.000000,0.000000,0.000000,0.000000
14892,,0.000000,0.000000,0.070000,0.800000,0.300000,0.515256,0.000000,0.000000,0.000000,0.000000
14893,,0.000000,0.000000,0.165299,0.800000,0.300000,0.488518,0.000000,0.000000,0.000000,0.000000
14894,,0.000000,0.000000,0.070000,0.800000,0.300000,0.558801,0.000000,0.000000,0.000000,0.000000
14895,,0.000000,0.000000,0.108551,0.800000,0.300000,0.548578,0.000000,0.000000,0.000000,0.000000
14896,,0.000000,0.000000,0.070000,0.800000,0.300000,0.547165,0.000000,0.000000,0.000000,0.000000
14897,,0.000000,0.000000,0.157285,0.800000,0.300000,0.540345,0.000000,0.000000,0.000000,0.000000
14898,,0.000000,0.000000,0.070000,0.800000,0.300000,0.479837,0.000000,0.000000,0.000000,0.000000
14899,,1.000000,0.480000,0.076125,0.820000,0.300000,0.670656,0.330000,0.588519,0.583333,1.000000
14900,,0.000000,0.000000,0.070000,0.800000,0.300000,0.692375,0.530000,1.000000,1.000000,1.000000
14901,,0.000000,0.000000,0.070000,0.800000,0.300000,0.553094,0.000000,0.000000,0.000000,0.000000
14902,,0.000000,0.000000,0.420000,0.800000,0.300000,0.673231,0.000000,0.227670,0.083333,0.140165
14903,,0.000000,0.000000,0.070000,0.800000,0.300000,0.517391,0.000000,0.000000,0.000000,0.000000
14904,,0.000000,0.000000,0.070000,0.800000,0.300000,0.572978,0.000000,0.000000,0.000000,0.000000
14905,,0.691284,0.000000,0.108863,0.800000,0.300000,0.640041,0.290000,0.000000,0.000000,0.223984
14906,,0.000000,0.000000,0.420000,0.800000,0.300000,0.654228,0.000000,0.000000,0.000000,0.000000
14907,,0.000000,0.000000,0.070000,0.800000,0.300000,0.656289,0.000000,0.000000,0.000000,0.000000
14908,,0.000000,0.000000,0.070000,0.800000,0.300000,0.579463,0.000000,0.227670,0.083333,0.000000
14909,,0.000000,0.000000,0.070000,0.800000,0.300000,0.579570,0.000000,0.000000,0.000000,0.000000
14910,,0.000000,0.000000,0.070000,0.800000,0.300000,0.526219,0.000000,0.000000,0.000000,0.000000
14911,,0.000000,0.000000,0.070000,0.800000,0.300000,0.521466,0.000000,0.000000,0.000000,0.000000
14912,,0.691284,0.000000,0.185372,0.800000,0.300000,0.583765,0.000000,0.000000,0.000000,0.000000
14913,,0.691284,0.000000,0.169551,0.800000,0.300000,0.566221,0.480000,0.000000,0.000000,0.000000
14914,,0.000000,0.000000,0.070000,0.800000,0.300000,0.520743,0.000000,0.455340,0.166667,0.521067
14915,,0.000000,0.000000,0.420000,0.800000,0.300000,0.626091,0.000000,0.227670,0.083333,0.331538
14916,,0.872303,0.000000,0.156618,0.800000,0.300000,0.586854,0.000000,0.000000,0.000000,0.140165
14917,,0.000000,0.000000,0.070000,0.800000,0.300000,0.586566,0.000000,0.455340,0.083333,0.370481
14918,,0.691284,0.000000,0.123812,0.800000,0.300000,0.572444,0.000000,0.000000,0.000000,0.000000
14919,,0.000000,0.000000,0.070000,0.800000,0.300000,0.463583,0.000000,0.000000,0.000000,0.000000
14920,,0.000000,0.000000,0.420000,0.800000,0.300000,0.620604,0.000000,0.000000,0.000000,0.140165
